scene,frame_id,sequence_index,window_index,window_start,window_stop,boundary_distance,global_local_token_cosine,global_local_pose_translation,global_local_pose_rotation_deg
scene0000_00,5286,473,8,400,500,26,0.7531668295161935,0.33981916296298686,173.0589190374648
scene0000_00,5297,474,8,400,500,25,0.7490945724096938,0.28598761539616235,172.94349165070022
scene0000_00,5308,475,8,400,500,24,0.7401186671470716,0.2857996947605592,173.23004196502222
scene0000_00,5319,476,8,400,500,23,0.7435023248207728,0.3082978112898136,173.27904475409906
scene0000_00,5331,477,8,400,500,22,0.7386774384841914,0.2723505407719422,172.61318489412037
scene0000_00,5342,478,8,400,500,21,0.7541621949413944,0.2562846590519214,172.5995563271156
scene0000_00,5353,479,8,400,500,20,0.7402935102554046,0.22658213178992284,172.65771388058954
scene0000_00,5364,480,8,400,500,19,0.752478982015536,0.19731399182664947,172.66345007726378
scene0000_00,5375,481,8,400,500,18,0.7617282665342363,0.19756936405637107,172.47529150556304
scene0000_00,5387,482,8,400,500,17,0.7654301568279244,0.1349364927236639,171.87260409137772
scene0000_00,5398,483,8,400,500,16,0.772937210334505,0.07379276331404397,172.02537913870128
scene0000_00,5409,484,8,400,500,15,0.7929893730020173,0.07422195633354124,172.782302504971
scene0000_00,5420,485,8,400,500,14,0.8249093323111295,0.033687321570076804,173.58733607135827
scene0000_00,5431,486,8,400,500,13,0.8533983671445707,0.09073385283102145,173.44737240291695
scene0000_00,5442,487,8,400,500,12,0.8697708435992522,0.13890207679806602,173.06051090362544
scene0000_00,5454,488,8,400,500,11,0.889570395435622,0.16759915568647415,173.3330396901124
scene0000_00,5465,489,8,400,500,10,0.8980409009221282,0.19347824941100614,172.84957599718135
scene0000_00,5476,490,8,400,500,9,0.9071388506052238,0.2213134943699047,172.47326262479754
scene0000_00,5487,491,8,400,500,8,0.9180472868289693,0.23389481507388446,173.01361118439428
scene0000_00,5498,492,8,400,500,7,0.919088598708144,0.24215827909305698,172.87306816738948
scene0000_00,5509,493,8,400,500,6,0.929983397592638,0.26225552912518374,172.4873752738186
scene0000_00,5521,494,8,400,500,5,0.8949739384247092,0.3176762792364505,173.60004046417455
scene0000_00,5532,495,8,400,500,4,0.884567421666234,0.35819423446668724,173.10368001537213
scene0000_00,5543,496,8,400,500,3,0.8563120838866826,0.4097044866120461,176.3149611953866
scene0000_00,5554,497,8,400,500,2,0.860879187974246,0.410172118993136,174.86371448491204
scene0000_00,5565,498,8,400,500,1,0.8598741745397009,0.445866623665097,173.9365722839249
scene0000_00,5577,499,8,400,500,0,0.8536270601475707,0.44723226990814535,174.20340154884732
scene0691_00,0,0,0,0,100,0,0.03518722291123699,0.04246828933552548,0.9357355217916835
scene0691_00,2,1,0,0,100,1,0.04929280238656886,0.041941612700631695,1.004475135725602
scene0691_00,4,2,0,0,100,2,0.03396962252584945,0.03232233153007789,1.2315447377833588
scene0691_00,7,3,0,0,100,3,0.03310024164390857,0.01585087308847411,1.2995933455672903
scene0691_00,9,4,0,0,100,4,0.03237718499440956,0.01712713356384267,1.489909705948823
scene0691_00,11,5,0,0,100,5,0.03304679311829739,0.015699555549903484,1.4516605357773569
scene0691_00,14,6,0,0,100,6,0.032393380624042956,0.01192306217538018,1.4306720205314132
scene0691_00,16,7,0,0,100,7,0.031265469951952785,0.02339059788997518,1.457431516677105
scene0691_00,18,8,0,0,100,8,0.031361193790525155,0.02086363902017508,1.8737025424285174
scene0691_00,21,9,0,0,100,9,0.0308147557512517,0.013649099863114694,1.652163548537756
scene0691_00,23,10,0,0,100,10,0.032144644502378084,0.02014829413307901,1.9207127196882847
scene0691_00,25,11,0,0,100,11,0.030858712973558022,0.014558512122926307,1.8219929313608179
scene0691_00,28,12,0,0,100,12,0.03074537042459846,0.011580466428042828,1.9831712240080916
scene0691_00,30,13,0,0,100,13,0.03122017227338003,0.011141438665801853,1.6719705272802783
scene0691_00,33,14,0,0,100,14,0.032335355535646926,0.011444965479496116,2.033088032565955
scene0691_00,35,15,0,0,100,15,0.0324749528300905,0.009787193335264769,2.0497027758336346
scene0691_00,37,16,0,0,100,16,0.03359053806962009,0.00930893859402761,2.002335875950831
scene0691_00,40,17,0,0,100,17,0.034015189379877464,0.014332973828356084,2.2133899703317117
scene0691_00,42,18,0,0,100,18,0.033943145865121815,0.010268744818381307,2.0989329967409507
scene0691_00,44,19,0,0,100,19,0.03381318929414712,0.007310053698488378,1.9930366488738729
scene0691_00,47,20,0,0,100,20,0.03182144137286369,0.002394822071148811,1.9449617921938143
scene0691_00,49,21,0,0,100,21,0.032323630071528164,0.0045992270695707615,1.938448767020034
scene0691_00,51,22,0,0,100,22,0.03330421001537265,0.005994993951646002,2.1530518818568805
scene0691_00,54,23,0,0,100,23,0.038797081276484846,0.02371134318217661,2.4411268259739445
scene0691_00,56,24,0,0,100,24,0.04044811938869863,0.02428172846189074,2.790054795303709
scene0691_00,59,25,0,0,100,25,0.03930359663271643,0.016988490876935356,2.425256165024757
scene0691_00,61,26,0,0,100,26,0.04879346098081627,0.027224293215546588,3.0234525947162307
scene0691_00,63,27,0,0,100,27,0.03943646706335824,0.010000297214640321,2.384439115960295
scene0691_00,66,28,0,0,100,28,0.0372973791435699,0.015152377870842556,1.818261142890198
scene0691_00,68,29,0,0,100,29,0.03768998365525422,0.018121953678145713,1.9419065207065533
scene0691_00,70,30,0,0,100,30,0.036275948782045764,0.012224667709282185,2.2173190745342115
scene0691_00,73,31,0,0,100,31,0.03538624190915696,0.007597666278780812,1.9174609811107204
scene0691_00,75,32,0,0,100,32,0.04091900311109975,0.012126846057370265,1.9114182818940006
scene0691_00,77,33,0,0,100,33,0.039850312148929756,0.014485167774411391,1.8970733031184035
scene0691_00,80,34,0,0,100,34,0.03761456551360132,0.01207457942372854,1.8703233782303783
scene0691_00,82,35,0,0,100,35,0.03781760143901125,0.013688770427133923,1.7875596320280351
scene0691_00,84,36,0,0,100,36,0.03819631406685797,0.017011067594238812,1.8740263371200045
scene0691_00,87,37,0,0,100,37,0.03616241382888297,0.016439048072570156,1.9722270513195714
scene0691_00,89,38,0,0,100,38,0.03582123393830616,0.011748560977721036,1.8848492217948076
scene0691_00,92,39,0,0,100,39,0.03749682583964753,0.014649241019156897,1.8367942474795755
scene0691_00,94,40,0,0,100,40,0.037997383057768674,0.010819012946000487,2.237942848695269
scene0691_00,96,41,0,0,100,41,0.03706944626394826,0.006142777138429367,2.1150952394118856
scene0691_00,99,42,0,0,100,42,0.03832545388008779,0.010755523213862446,2.218157079922602
scene0691_00,101,43,0,0,100,43,0.03739888502017896,0.012168478353445807,2.150751748851275
scene0691_00,103,44,0,0,100,44,0.038989140492638574,0.01603137142018398,2.4024657818715576
scene0691_00,106,45,0,0,100,45,0.03762011598670001,0.016790169809532986,2.1384301762995337
scene0691_00,108,46,0,0,100,46,0.03798547968474508,0.0063073582956159726,2.1129284213002357
scene0691_00,110,47,0,0,100,47,0.038002913667627425,0.0034342578776020666,2.0265099036726544
scene0691_00,113,48,0,0,100,48,0.035881086243224614,0.009097173219732815,1.719358557729403
scene0691_00,115,49,0,0,100,49,0.03524555378545069,0.00757628340853212,2.0409328104256916
scene0691_00,118,50,0,0,100,49,0.03504738234624161,0.00911965026622302,1.843234496748541
scene0691_00,120,51,0,0,100,48,0.034631937072114205,0.007646070289034754,1.7734875757224782
scene0691_00,122,52,0,0,100,47,0.0350929235420665,0.01353750268502321,1.6056852567349638
scene0691_00,125,53,0,0,100,46,0.03400439161561897,0.013574068009618351,1.7391867764148874
scene0691_00,127,54,0,0,100,45,0.0343173357783928,0.01567481033277682,1.7796673489507888
scene0691_00,129,55,0,0,100,44,0.0340139073097363,0.006962767805478823,1.834490589020847
scene0691_00,132,56,0,0,100,43,0.03276378504992439,0.008523840925571773,1.8497536390103213
scene0691_00,134,57,0,0,100,42,0.03399931465877526,0.009422338489915978,1.8297509369674896
scene0691_00,136,58,0,0,100,41,0.03425673713454391,0.007566298539961951,1.9218508932581242
scene0691_00,139,59,0,0,100,40,0.03604373623138868,0.015784207113016657,2.2322644103928906
scene0691_00,141,60,0,0,100,39,0.03445941892908855,0.009696528341675215,2.0619640236664947
scene0691_00,144,61,0,0,100,38,0.03355014065815143,0.009601328593376054,2.351799152140607
scene0691_00,146,62,0,0,100,37,0.035860175340510336,0.0049088616489817065,2.3475173359516353
scene0691_00,148,63,0,0,100,36,0.03868722075001996,0.004948909410120452,2.482018248433877
scene0691_00,151,64,0,0,100,35,0.03650396025474101,0.007679119052217997,2.4523109998862305
scene0691_00,153,65,0,0,100,34,0.03631354645527618,0.006081648994321295,2.4326163515577885
scene0691_00,155,66,0,0,100,33,0.03790643421285278,0.008842680341527163,2.297702015460343
scene0691_00,158,67,0,0,100,32,0.03877205956836438,0.00906775271041741,2.5156892110351574
scene0691_00,160,68,0,0,100,31,0.037936241074009946,0.012599374659704432,2.371703569988008
scene0691_00,162,69,0,0,100,30,0.03551263658362114,0.009823232810745434,2.356649557025376
scene0691_00,165,70,0,0,100,29,0.03495338689954153,0.009148035526160394,2.5373258419001683
scene0691_00,167,71,0,0,100,28,0.03574179252108167,0.008289405724705908,2.6570476275349892
scene0691_00,169,72,0,0,100,27,0.034714172084182926,0.006914705872324144,2.4622865230988724
scene0691_00,172,73,0,0,100,26,0.03540712854333272,0.01338317095504399,2.535640210479345
scene0691_00,174,74,0,0,100,25,0.037360248249925565,0.014055212254464605,2.237252761736226
scene0691_00,177,75,0,0,100,24,0.03628871881759421,0.01973760936631137,2.2731755176071715
scene0691_00,179,76,0,0,100,23,0.03547189515565674,0.019520628929588328,2.409867180334981
scene0691_00,181,77,0,0,100,22,0.036013326499680254,0.017103688687267124,2.374195709762831
scene0691_00,184,78,0,0,100,21,0.034296549713293656,0.013008415464269429,2.279128963247931
scene0691_00,186,79,0,0,100,20,0.037313193551121504,0.010869121523428052,2.1073456386197194
scene0691_00,188,80,0,0,100,19,0.03769956338596603,0.00854274084350431,2.347814343108132
scene0691_00,191,81,0,0,100,18,0.03578223660877122,0.004101547834334719,2.1811212897696595
scene0691_00,193,82,0,0,100,17,0.03639618116490562,0.005555933787795395,2.8518370959088486
scene0691_00,195,83,0,0,100,16,0.035747007795925434,0.009915469874187205,2.92865190262579
scene0691_00,198,84,0,0,100,15,0.03534753889736275,0.017089969921352435,3.8402615196822043
scene0691_00,200,85,0,0,100,14,0.03835048632753413,0.013895831296681722,3.9940502488757827
scene0691_00,203,86,0,0,100,13,0.03580684102906373,0.016394786757856755,4.09293715770444
scene0691_00,205,87,0,0,100,12,0.0354390586718909,0.012818735713589312,4.145794679595499
scene0691_00,207,88,0,0,100,11,0.035552459926478264,0.009313703146882383,3.6655920675121156
scene0691_00,210,89,0,0,100,10,0.03749850669765631,0.01834721274477397,3.526939438551249
scene0691_00,212,90,0,0,100,9,0.0360426073692619,0.01907185881993844,4.527668770728787
scene0691_00,214,91,0,0,100,8,0.03730340392128517,0.01890592585952133,4.296767452667955
scene0691_00,217,92,0,0,100,7,0.03592871124419217,0.01709903492188802,4.8846630671760956
scene0691_00,219,93,0,0,100,6,0.0382397581079954,0.013514364223206909,3.999970508975105
scene0691_00,221,94,0,0,100,5,0.03646363965483157,0.01904469075204007,4.937313436464862
scene0691_00,224,95,0,0,100,4,0.037962426448611586,0.024273207282282043,4.100775493111848
scene0691_00,226,96,0,0,100,3,0.04221417426109031,0.02191031174291529,4.627358699768876
scene0691_00,228,97,0,0,100,2,0.04160324511289182,0.020679418920031563,3.6493461170781254
scene0691_00,231,98,0,0,100,1,0.04253123874032105,0.04391393383663693,4.737479478826894
scene0691_00,233,99,0,0,100,0,0.04334503335121953,0.04212291323213149,4.490244627804697
scene0691_00,118,50,1,50,150,0,0.14337257020179173,0.03161739214300992,2.6949612206721847
scene0691_00,120,51,1,50,150,1,0.13852138466598984,0.03082779524437404,2.613426181263921
scene0691_00,122,52,1,50,150,2,0.13953678309651285,0.023655931713744846,2.507265531171077
scene0691_00,125,53,1,50,150,3,0.13490142223893853,0.019830024993016625,2.5201290077060996
scene0691_00,127,54,1,50,150,4,0.13562392154493952,0.018714139274107613,2.792429651041025
scene0691_00,129,55,1,50,150,5,0.1379636319402584,0.02459084556243165,2.7992792737359498
scene0691_00,132,56,1,50,150,6,0.1332881313003922,0.01943383091397131,2.4181593334281666
scene0691_00,134,57,1,50,150,7,0.13466995697057604,0.020476861282552657,2.6532043855031535
scene0691_00,136,58,1,50,150,8,0.1357803320747748,0.0203709208748821,2.8067000944984124
scene0691_00,139,59,1,50,150,9,0.13651743156760365,0.012817555339375328,3.0159476765966136
scene0691_00,141,60,1,50,150,10,0.13512442697147553,0.014998441526735358,2.7204143803201
scene0691_00,144,61,1,50,150,11,0.13312734871081566,0.013775939681584722,3.12419389487829
scene0691_00,146,62,1,50,150,12,0.13469653965832018,0.017108936656226603,3.0836930257100796
scene0691_00,148,63,1,50,150,13,0.13672897866427425,0.021534553546596807,3.5145281292831356
scene0691_00,151,64,1,50,150,14,0.13278043203117607,0.015705726980294352,3.3436496362302237
scene0691_00,153,65,1,50,150,15,0.1313746097301427,0.014683992498621307,3.078782405115996
scene0691_00,155,66,1,50,150,16,0.13395179478225583,0.013219333420646033,3.3269931282300287
scene0691_00,158,67,1,50,150,17,0.13328420959788212,0.009895758845689835,3.429836214577663
scene0691_00,160,68,1,50,150,18,0.13197589653532882,0.017879952953015987,3.0920541092994727
scene0691_00,162,69,1,50,150,19,0.12950504297842957,0.009540913493384713,3.059922434785879
scene0691_00,165,70,1,50,150,20,0.12999492717714434,0.006036372128374748,3.3227658427895816
scene0691_00,167,71,1,50,150,21,0.12980431855886487,0.007320712637324311,3.312998293134755
scene0691_00,169,72,1,50,150,22,0.13071299292161864,0.009555746071575768,3.187658947362964
scene0691_00,172,73,1,50,150,23,0.13055141559122796,0.011253442466568942,3.1072909661596997
scene0691_00,174,74,1,50,150,24,0.12945543320074593,0.014259994127154207,2.7506353722096555
scene0691_00,177,75,1,50,150,25,0.13060537981283038,0.021529248954792565,2.782240204308721
scene0691_00,179,76,1,50,150,26,0.12940924554780642,0.02122354041226424,2.8063867522474024
scene0691_00,181,77,1,50,150,27,0.12734094859918088,0.01869704693721826,2.696440268342906
scene0691_00,184,78,1,50,150,28,0.12564939643168638,0.016404214958387467,2.7524658927771974
scene0691_00,186,79,1,50,150,29,0.128312449534435,0.01524154489626835,2.830775748207593
scene0691_00,188,80,1,50,150,30,0.12776573259723012,0.014325308139467538,3.0113769490503706
scene0691_00,191,81,1,50,150,31,0.1285517920388406,0.011758663769139449,2.9604152165387356
scene0691_00,193,82,1,50,150,32,0.13239892476665172,0.011564491073933671,3.661418493394219
scene0691_00,195,83,1,50,150,33,0.12886179490819927,0.01788239095052987,3.6834842746430443
scene0691_00,198,84,1,50,150,34,0.1349557880489074,0.003764208131430529,4.0859953769571655
scene0691_00,200,85,1,50,150,35,0.13540433719277523,0.011190129519318415,4.343454127807908
scene0691_00,203,86,1,50,150,36,0.13535347321996105,0.005870338410960387,4.486020876963364
scene0691_00,205,87,1,50,150,37,0.13403459315324107,0.016045644846410915,4.459138389393052
scene0691_00,207,88,1,50,150,38,0.13033497232399927,0.022373720194674557,3.8499772234669596
scene0691_00,210,89,1,50,150,39,0.13110507446699993,0.040367737084708,3.88719253349108
scene0691_00,212,90,1,50,150,40,0.13460856915777264,0.03261169520636164,4.9491179917175545
scene0691_00,214,91,1,50,150,41,0.1349448661172673,0.03563067759150202,4.805280161634276
scene0691_00,217,92,1,50,150,42,0.13520364124092255,0.022207022892956233,5.420347472477585
scene0691_00,219,93,1,50,150,43,0.13428435780664416,0.0270463274656055,4.473098175903011
scene0691_00,221,94,1,50,150,44,0.1361944980525378,0.02225588093882055,5.286986431585759
scene0691_00,224,95,1,50,150,45,0.1364044952315544,0.012612078570907759,4.783735690994782
scene0691_00,226,96,1,50,150,46,0.14110294078094188,0.016977954851540723,5.014770359193345
scene0691_00,228,97,1,50,150,47,0.13499877277028127,0.026949331349258174,4.392257250822479
scene0691_00,231,98,1,50,150,48,0.1421659177515826,0.031387216315135164,5.519258076545183
scene0691_00,233,99,1,50,150,49,0.13926727666305538,0.020539172992397863,5.228402046706943
scene0691_00,236,100,1,50,150,49,0.1341397102875186,0.029297902131790267,4.573819498168198
scene0691_00,238,101,1,50,150,48,0.14033548958368658,0.03588095188507283,6.148904009449813
scene0691_00,240,102,1,50,150,47,0.13229982229051496,0.04254081649271746,3.8210773994018052
scene0691_00,243,103,1,50,150,46,0.14136480571425714,0.038724013931486174,5.818727099808969
scene0691_00,245,104,1,50,150,45,0.13809563039547001,0.026159357024978767,5.412895473564724
scene0691_00,247,105,1,50,150,44,0.13784926682137078,0.04337196211598616,4.108925571656115
scene0691_00,250,106,1,50,150,43,0.13961509990856058,0.03597415998359711,5.152698861724533
scene0691_00,252,107,1,50,150,42,0.13884557157494182,0.045660361753649695,4.532348756263745
scene0691_00,254,108,1,50,150,41,0.13724013835425408,0.04629628353083802,4.182806492655875
scene0691_00,257,109,1,50,150,40,0.13660689784624513,0.04934161546234441,4.417506176463289
scene0691_00,259,110,1,50,150,39,0.140312353456145,0.04366234507695831,5.227770363357266
scene0691_00,262,111,1,50,150,38,0.1364741047552811,0.05230533282316498,3.247380093831403
scene0691_00,264,112,1,50,150,37,0.1322752406946225,0.04846372832996704,4.403311625456696
scene0691_00,266,113,1,50,150,36,0.1311999713725972,0.04493378712176962,4.016012645893103
scene0691_00,269,114,1,50,150,35,0.1442631830554134,0.029968673959550992,6.090876115980922
scene0691_00,271,115,1,50,150,34,0.14909186442062294,0.03587096724612996,7.093823322579877
scene0691_00,273,116,1,50,150,33,0.15314538626220608,0.03650156657228209,7.1243524377079845
scene0691_00,276,117,1,50,150,32,0.1715820464292609,0.039758191554009704,10.95799853169984
scene0691_00,278,118,1,50,150,31,0.1557011304706638,0.024666231016043105,8.507655991593499
scene0691_00,280,119,1,50,150,30,0.15557819656005323,0.02853483615252089,8.469140568148024
scene0691_00,283,120,1,50,150,29,0.15671528661645107,0.027745357655135874,7.619341694167383
scene0691_00,285,121,1,50,150,28,0.14970859741599352,0.043959034308639386,4.064668721822182
scene0691_00,288,122,1,50,150,27,0.16761066201152786,0.05787136576884198,5.237967213922749
scene0691_00,290,123,1,50,150,26,0.1544656069260486,0.04220722930138376,4.997773125635014
scene0691_00,292,124,1,50,150,25,0.1589485969612614,0.03893592256215588,4.9023100195788105
scene0691_00,295,125,1,50,150,24,0.15952538829361207,0.046153281773972515,3.6113756602328078
scene0691_00,297,126,1,50,150,23,0.15599246646548814,0.038876209249676885,4.260035105499519
scene0691_00,299,127,1,50,150,22,0.15503592616927675,0.02300473966943125,2.2487095048794408
scene0691_00,302,128,1,50,150,21,0.1517554148852922,0.026821214089866357,4.583526925105423
scene0691_00,304,129,1,50,150,20,0.16143010950030878,0.020052343117846337,5.586465602011171
scene0691_00,306,130,1,50,150,19,0.16462383018421645,0.0314290874036695,5.033426941355146
scene0691_00,309,131,1,50,150,18,0.1870984400385165,0.05704731537011857,7.389276133644596
scene0691_00,311,132,1,50,150,17,0.1969989810857995,0.05915469725978095,9.457697427170816
scene0691_00,313,133,1,50,150,16,0.22180327723658566,0.06250400493119981,11.069820681884222
scene0691_00,316,134,1,50,150,15,0.21247764666680635,0.05321043609670214,9.301212275044998
scene0691_00,318,135,1,50,150,14,0.23000861416139817,0.06579700394461303,11.913578327530344
scene0691_00,321,136,1,50,150,13,0.2581804343635119,0.06582091770465402,12.63184640690023
scene0691_00,323,137,1,50,150,12,0.22473164018074598,0.05035633883818293,10.297775708783671
scene0691_00,325,138,1,50,150,11,0.23784702104147626,0.0670139690607335,10.85584874319277
scene0691_00,328,139,1,50,150,10,0.24414320657440902,0.0424814143139702,9.489619376218783
scene0691_00,330,140,1,50,150,9,0.23239161568871314,0.039959826392159815,8.11920813870316
scene0691_00,332,141,1,50,150,8,0.23359901403403427,0.01493867378312055,6.507817387098413
scene0691_00,335,142,1,50,150,7,0.41672647808389685,0.05459253152739852,9.271659924003721
scene0691_00,337,143,1,50,150,6,0.4192431834932353,0.046143788313067764,8.000500651757587
scene0691_00,339,144,1,50,150,5,0.3993298427463372,0.02895530547296143,5.988443531863697
scene0691_00,342,145,1,50,150,4,0.42420259950762373,0.030842421168857673,5.854692376547254
scene0691_00,344,146,1,50,150,3,0.44726280115258765,0.023783609987876424,7.308850005563341
scene0691_00,347,147,1,50,150,2,0.424900404419709,0.044553255902457366,3.983987388013819
scene0691_00,349,148,1,50,150,1,0.4404264655034309,0.05108396592663975,5.537606134214468
scene0691_00,351,149,1,50,150,0,0.4477093978973712,0.05492207272365813,5.5512393919107454
scene0691_00,236,100,2,100,200,0,0.4437727703178349,0.029071431490006332,5.5534853453452975
scene0691_00,238,101,2,100,200,1,0.44866450004983105,0.023190425187176816,5.163981016542874
scene0691_00,240,102,2,100,200,2,0.43128793225705464,0.04573329924559613,5.780048172073291
scene0691_00,243,103,2,100,200,3,0.4455700281253706,0.029942581681295103,5.740067217460547
scene0691_00,245,104,2,100,200,4,0.4397644984634562,0.029709479180793807,5.554248175403716
scene0691_00,247,105,2,100,200,5,0.4343425221810744,0.05078693461701684,5.901363606417951
scene0691_00,250,106,2,100,200,6,0.43932516537990773,0.04160799933838683,5.881534440592707
scene0691_00,252,107,2,100,200,7,0.4327877682060779,0.04681413509873167,5.731920066116207
scene0691_00,254,108,2,100,200,8,0.4332823200964617,0.04930241368294489,5.890942062030139
scene0691_00,257,109,2,100,200,9,0.4287120625975742,0.04082132745170291,5.737980917134207
scene0691_00,259,110,2,100,200,10,0.43758795476151846,0.03674743439385898,5.582453184754227
scene0691_00,262,111,2,100,200,11,0.42428308521755875,0.041783119913073166,6.106946569329428
scene0691_00,264,112,2,100,200,12,0.4274980311574863,0.039797433291954475,5.622955670096851
scene0691_00,266,113,2,100,200,13,0.42353117897277626,0.03316160510633605,5.597395397916887
scene0691_00,269,114,2,100,200,14,0.4350529085538497,0.024157393329239205,5.534985158278554
scene0691_00,271,115,2,100,200,15,0.44140806314285497,0.033044386020560326,5.718020442264785
scene0691_00,273,116,2,100,200,16,0.4410907165056617,0.03412198971828729,5.92781782392027
scene0691_00,276,117,2,100,200,17,0.4586959107724312,0.04101450168188757,8.283432855334334
scene0691_00,278,118,2,100,200,18,0.44510306886915185,0.025997711439477107,6.559707969660643
scene0691_00,280,119,2,100,200,19,0.441760743780806,0.03293587306303408,6.444672746934018
scene0691_00,283,120,2,100,200,20,0.4361003745003713,0.03240975860469026,5.713793376068656
scene0691_00,285,121,2,100,200,21,0.4201700233625183,0.04917987940078319,4.6764379302556796
scene0691_00,288,122,2,100,200,22,0.43654951887591653,0.06498207212368456,4.246518076060574
scene0691_00,290,123,2,100,200,23,0.42628358275358225,0.05149653382745464,4.484255068811514
scene0691_00,292,124,2,100,200,24,0.4263198897074254,0.04763579593890474,4.9129153077232806
scene0691_00,295,125,2,100,200,25,0.4241421114094812,0.057129644219219004,4.924307274826428
scene0691_00,297,126,2,100,200,26,0.4217989513087239,0.04774625488353508,4.681851955098958
scene0691_00,299,127,2,100,200,27,0.41287503086577293,0.03585625796271866,4.83817603520377
scene0691_00,302,128,2,100,200,28,0.41763283069771984,0.03348990758508563,4.55821124252037
scene0691_00,304,129,2,100,200,29,0.4245534805622144,0.024264442009547003,4.491763309691533
scene0691_00,306,130,2,100,200,30,0.4260266279561369,0.037076744867828824,4.965462321026327
scene0691_00,309,131,2,100,200,31,0.45228327387194334,0.05608357753769342,5.182676218055077
scene0691_00,311,132,2,100,200,32,0.46666824058451906,0.06747429527869618,6.5494766492369525
scene0691_00,313,133,2,100,200,33,0.48473823476652644,0.06859217321407005,7.561778817517341
scene0691_00,316,134,2,100,200,34,0.47190475204544047,0.05435975120631582,6.312097016122174
scene0691_00,318,135,2,100,200,35,0.4956959150987428,0.07885047464679104,8.343633301122575
scene0691_00,321,136,2,100,200,36,0.5116689306173001,0.08014971479955785,8.807078995335639
scene0691_00,323,137,2,100,200,37,0.4868580890995917,0.0657955695918145,7.044646204679452
scene0691_00,325,138,2,100,200,38,0.48874235997763504,0.08240970683587345,8.127549533176683
scene0691_00,328,139,2,100,200,39,0.4952210470281765,0.051342141409920036,6.793853337975637
scene0691_00,330,140,2,100,200,40,0.4837970577498535,0.04678913553580409,6.040150048421351
scene0691_00,332,141,2,100,200,41,0.47870303555859217,0.03342409267038609,5.366853644590074
scene0691_00,335,142,2,100,200,42,0.6220583452634851,0.06254259849408661,6.19127384897329
scene0691_00,337,143,2,100,200,43,0.6188717082427253,0.059336004010346693,5.6542105860305245
scene0691_00,339,144,2,100,200,44,0.6032353695184101,0.04514451001993242,4.890024349822339
scene0691_00,342,145,2,100,200,45,0.6255013226412431,0.04081727272544532,4.565250051063743
scene0691_00,344,146,2,100,200,46,0.6458015109147572,0.017064834351051793,4.8424638416531645
scene0691_00,347,147,2,100,200,47,0.6218213128121359,0.023731333118419132,4.666797086147465
scene0691_00,349,148,2,100,200,48,0.6303721005680943,0.032473414199935345,4.390381086647419
scene0691_00,351,149,2,100,200,49,0.6348410399973677,0.03929755606088238,4.367946703016966
scene0691_00,354,150,2,100,200,49,0.6487395353598243,0.041289372423857426,3.970705834741465
scene0691_00,356,151,2,100,200,48,0.644580770368677,0.0286305714804015,4.068459044826369
scene0691_00,358,152,2,100,200,47,0.6340716766561051,0.032189054021702204,5.498268435444079
scene0691_00,361,153,2,100,200,46,0.6498145014921,0.02141249124743359,4.053075713855517
scene0691_00,363,154,2,100,200,45,0.6544879491769995,0.010031891856330757,4.292139492163482
scene0691_00,365,155,2,100,200,44,0.6526024936996454,0.01622249231790203,3.8467358454945413
scene0691_00,368,156,2,100,200,43,0.6548791270428507,0.011855262542816032,4.267348010332205
scene0691_00,370,157,2,100,200,42,0.6568982971695823,0.02228156121291111,4.358263686236371
scene0691_00,372,158,2,100,200,41,0.648399691855631,0.0404219818088382,5.75757694812159
scene0691_00,375,159,2,100,200,40,0.6537578246666793,0.028576650354767662,4.993111447463545
scene0691_00,377,160,2,100,200,39,0.645757193909958,0.0324974057728321,5.47600545306754
scene0691_00,380,161,2,100,200,38,0.6529429770902384,0.023040378405450746,5.213432156012165
scene0691_00,382,162,2,100,200,37,0.6521255654318332,0.019419912938651876,5.403204449161762
scene0691_00,384,163,2,100,200,36,0.6584067548156143,0.020597457013216025,5.583255519177268
scene0691_00,387,164,2,100,200,35,0.6639065686309646,0.019537286869717972,5.098839169627521
scene0691_00,389,165,2,100,200,34,0.6596921197677953,0.03215313782707645,6.335828044474408
scene0691_00,391,166,2,100,200,33,0.6697669662210228,0.015957885671187715,5.7682037872751915
scene0691_00,394,167,2,100,200,32,0.6654862518950144,0.043698669893008385,6.14860855423914
scene0691_00,396,168,2,100,200,31,0.6654915333381509,0.008452848668373078,5.432993784227342
scene0691_00,398,169,2,100,200,30,0.6709169569363169,0.02863645876356946,5.81077839849972
scene0691_00,401,170,2,100,200,29,0.6658184948826582,0.015099985948388534,5.51406492547908
scene0691_00,403,171,2,100,200,28,0.6645725164986118,0.007532383770893602,5.778792519761973
scene0691_00,406,172,2,100,200,27,0.6659926671745005,0.014177015229262136,5.30198592687822
scene0691_00,408,173,2,100,200,26,0.6608905340293368,0.023254570369225937,5.319126534386088
scene0691_00,410,174,2,100,200,25,0.6669720511498354,0.007869504234550434,4.855360461260578
scene0691_00,413,175,2,100,200,24,0.661128969397317,0.012908294410400974,6.051133267267128
scene0691_00,415,176,2,100,200,23,0.6599789371928922,0.0188969707199467,6.736191499487311
scene0691_00,417,177,2,100,200,22,0.664070371901945,0.010433521654887756,5.528827789920056
scene0691_00,420,178,2,100,200,21,0.6635240790462965,0.033930818969795835,6.273629422095349
scene0691_00,422,179,2,100,200,20,0.6587894875557977,0.020965865761808075,6.409299986572285
